CustomerID,Recency,Frequency,Monetary,Return_Value,Net_Monetary,R_Score,F_Score,M_Score,Customer_Segment
12853,135,6,1957.1000000000001,75.4,1881.7,2,5,4,At Risk
12854,79,3,1324.5,35.35,1289.15,2,3,4,At Risk
12855,373,1,38.1,0.0,38.1,1,1,1,Hibernating / Lost
12856,8,6,2179.93,17.25,2162.68,5,5,5,Champions
12857,211,2,1106.4,0.0,1106.4,1,2,4,At Risk
12863,52,1,521.2,17.0,504.20000000000005,3,1,3,Hibernating / Lost
12864,138,1,147.12,0.0,147.12,2,1,1,Hibernating / Lost
12865,26,2,1568.23,20.16,1548.07,4,2,4,Hibernating / Lost
12866,283,1,559.12,0.0,559.12,1,1,3,At Risk
12867,26,7,4036.82,50.6,3986.2200000000003,4,5,5,Champions
12868,186,6,1607.0600000000002,0.0,1607.0600000000002,1,5,4,At Risk
12871,84,2,380.64,0.0,380.64,2,2,2,Hibernating / Lost
12872,327,2,599.97,0.0,599.97,1,2,3,At Risk
12873,282,1,374.0,0.0,374.0,1,1,2,Hibernating / Lost
12875,143,2,343.2300000000001,0.0,343.2300000000001,2,2,2,Hibernating / Lost
12876,58,2,2218.02,0.0,2218.02,3,2,5,Hibernating / Lost
12877,4,12,1535.77,0.0,1535.77,5,5,4,Champions
12878,236,2,854.99,13.35,841.64,1,2,3,At Risk
12879,45,3,573.22,20.650000000000002,552.57,3,3,3,Loyal Customers
12881,276,1,298.0,0.0,298.0,1,1,2,Hibernating / Lost
12882,9,2,1463.04,0.0,1463.04,5,2,4,Hibernating / Lost
12883,25,4,703.47,0.0,703.47,4,4,3,Loyal Customers
12884,88,1,309.05,0.0,309.05,2,1,2,Hibernating / Lost
12885,63,3,1175.22,16.95,1158.27,3,3,4,Loyal Customers
12886,68,2,1378.4,27.310000000000002,1351.0900000000001,3,2,4,Hibernating / Lost
12888,214,2,354.12,40.349999999999994,313.77,1,2,2,Hibernating / Lost
12890,24,1,380.46999999999997,0.0,380.46999999999997,4,1,2,Hibernating / Lost
12891,186,3,331.0,0.0,331.0,1,3,2,At Risk
12893,31,1,188.14,0.0,188.14,4,1,1,Hibernating / Lost
12895,42,2,372.8,25.5,347.3,3,2,2,Hibernating / Lost
12897,205,2,216.5,0.0,216.5,1,2,1,Hibernating / Lost
12901,9,28,17654.54,1361.44,16293.1,5,5,5,Champions
12902,265,1,138.68,0.0,138.68,1,1,1,Hibernating / Lost
12904,18,2,509.58,0.0,509.58,4,2,3,Hibernating / Lost
12906,12,5,2919.81,0.0,2919.81,5,4,5,Champions
12908,176,2,750.0,504.0,246.0,2,2,2,Hibernating / Lost
12909,40,5,2178.67,49.84,2128.83,3,4,5,Loyal Customers
12910,23,8,3075.04,0.0,3075.04,4,5,5,Champions
12912,3,5,1662.3,0.0,1662.3,5,4,4,Champions
12913,5,5,2483.63,0.0,2483.63,5,4,5,Champions
12915,149,2,363.65,0.0,363.65,2,2,2,Hibernating / Lost
12916,139,4,3006.15,23.799999999999997,2982.35,2,4,5,At Risk
12917,128,1,594.0,0.0,594.0,2,1,3,At Risk
12919,8,6,1335.19,33.75,1301.44,5,5,4,Champions
12920,17,1,164.23,0.0,164.23,4,1,1,Hibernating / Lost
12921,9,37,16587.09,197.35,16389.74,5,5,5,Champions
12922,161,1,405.38,0.0,405.38,2,1,2,Hibernating / Lost
12923,64,1,176.97,0.0,176.97,3,1,1,Hibernating / Lost
12924,88,4,933.7,3.75,929.95,2,4,4,At Risk
12925,5,2,694.05,0.0,694.05,5,2,3,Hibernating / Lost
12928,35,5,2062.7000000000003,0.0,2062.7000000000003,3,4,5,Loyal Customers
12929,312,1,117.85,12.75,105.1,1,1,1,Hibernating / Lost
12930,78,2,415.8,5.9,409.90000000000003,2,2,2,Hibernating / Lost
12931,22,15,42055.96,8593.15,33462.81,4,5,5,Champions
12933,24,3,607.53,1.25,606.28,4,3,3,Loyal Customers
12935,2,7,2160.7,4.25,2156.45,5,5,5,Champions
12936,17,4,1063.9,51.0,1012.9000000000001,4,4,4,Champions
12937,15,4,1504.27,0.0,1504.27,4,4,4,Champions
12938,26,1,114.14,0.0,114.14,4,1,1,Hibernating / Lost
12939,64,8,11581.8,0.0,11581.8,3,5,5,Loyal Customers
12940,55,2,913.54,37.25,876.29,3,2,3,Hibernating / Lost
12942,131,3,683.9,0.0,683.9,2,3,3,At Risk
12944,36,2,604.51,0.0,604.51,3,2,3,Hibernating / Lost
12945,288,1,462.95,0.0,462.95,1,1,2,Hibernating / Lost
12947,144,6,1603.99,196.7,1407.29,2,5,4,At Risk
12948,16,7,2064.95,11.25,2053.7,4,5,5,Champions
12949,31,8,4167.22,24.2,4143.02,4,5,5,Champions
12950,2,3,1843.0,0.0,1843.0,5,3,4,Loyal Customers
12951,9,6,1064.07,22.0,1042.07,5,5,4,Champions
12952,6,4,1387.79,4.95,1382.84,5,4,4,Champions
12953,10,1,329.85,0.0,329.85,5,1,2,Hibernating / Lost
12955,1,11,4757.16,22.9,4734.26,5,5,5,Champions
12956,306,1,108.07,0.0,108.07,1,1,1,Hibernating / Lost
12957,10,8,4017.54,38.5,3979.04,5,5,5,Champions
12962,7,2,266.39,0.0,266.39,5,2,2,Hibernating / Lost
12963,8,8,1856.63,15.6,1841.0300000000002,5,5,4,Champions
12965,89,1,771.91,0.0,771.91,2,1,3,At Risk
12966,10,1,160.18,0.0,160.18,5,1,1,Hibernating / Lost
12967,358,2,1660.9,466.15,1194.75,1,2,4,At Risk
12968,112,1,135.95,0.0,135.95,2,1,1,Hibernating / Lost
12970,7,4,452.24,0.0,452.24,5,4,2,Loyal Customers
12971,4,86,11189.91,259.65,10930.26,5,5,5,Champions
12974,198,1,144.8,0.0,144.8,1,1,1,Hibernating / Lost
12976,212,1,738.6,0.0,738.6,1,1,3,At Risk
12977,156,1,39.239999999999995,0.0,39.239999999999995,2,1,1,Hibernating / Lost
12980,158,9,7374.900000000001,282.84000000000003,7092.06,2,5,5,At Risk
12981,30,2,372.21999999999997,0.0,372.21999999999997,4,2,2,Hibernating / Lost
12982,243,1,390.54,13.34,377.20000000000005,1,1,2,Hibernating / Lost
12984,19,1,97.5,0.0,97.5,4,1,1,Hibernating / Lost
12985,1,2,1239.38,23.759999999999998,1215.6200000000001,5,2,4,Hibernating / Lost
12987,74,2,558.7,13.7,545.0,2,2,3,At Risk
12988,292,1,535.32,0.0,535.32,1,1,3,At Risk
12989,3,15,6924.110000000001,69.6,6854.51,5,5,5,Champions
12990,31,3,409.5,0.0,409.5,4,3,2,Loyal Customers
12991,23,2,503.76,0.0,503.76,4,2,3,Hibernating / Lost
12993,23,4,414.76,0.0,414.76,4,4,2,Loyal Customers
12994,4,3,974.4200000000001,72.2,902.22,5,3,3,Loyal Customers
12995,85,1,211.32,10.6,200.72,2,1,1,Hibernating / Lost
12997,22,4,1226.89,28.95,1197.94,4,4,4,Champions
12999,196,3,455.88,0.0,455.88,1,3,2,At Risk
13000,107,3,534.85,0.0,534.85,2,3,3,At Risk
13001,4,13,9818.82,20.9,9797.92,5,5,5,Champions
13002,318,1,120.94999999999999,0.0,120.94999999999999,1,1,1,Hibernating / Lost
13003,106,3,149.05,0.0,149.05,2,3,1,At Risk
13004,12,18,5655.91,42.480000000000004,5613.43,5,5,5,Champions
13005,174,2,513.7,44.75,468.95000000000005,2,2,2,Hibernating / Lost
13006,56,1,81.57,0.0,81.57,3,1,1,Hibernating / Lost
13008,323,1,229.46999999999997,51.0,178.46999999999997,1,1,1,Hibernating / Lost
13011,372,1,50.550000000000004,0.0,50.550000000000004,1,1,1,Hibernating / Lost
13012,9,8,1661.8400000000001,350.22,1311.6200000000001,5,5,4,Champions
13013,1,13,4810.9400000000005,23.95,4786.990000000001,5,5,5,Champions
13014,11,10,3466.2799999999997,100.85,3365.43,5,5,5,Champions
13015,53,5,3346.28,0.0,3346.28,3,4,5,Loyal Customers
13016,73,3,789.89,0.0,789.89,2,3,3,At Risk
13017,7,1,204.0,0.0,204.0,5,1,1,Hibernating / Lost
13018,16,28,7277.7,4.95,7272.75,4,5,5,Champions
13021,4,9,2616.38,31.98,2584.4,5,5,5,Champions
13023,64,2,689.9,0.0,689.9,3,2,3,Hibernating / Lost
13026,1,5,975.36,39.21,936.15,5,4,4,Champions
13027,114,6,6912.0,0.0,6912.0,2,5,5,At Risk
13028,23,2,661.3199999999999,1.6400000000000001,659.68,4,2,3,Hibernating / Lost
13029,31,3,1247.5,0.0,1247.5,4,3,4,Loyal Customers
13030,11,2,799.48,0.0,799.48,5,2,3,Hibernating / Lost
13032,52,2,1010.18,13.66,996.52,3,2,4,Hibernating / Lost
13033,357,1,190.55,0.0,190.55,1,1,1,Hibernating / Lost
13034,55,2,642.77,0.0,642.77,3,2,3,Hibernating / Lost
13035,74,2,921.88,35.25,886.63,2,2,3,At Risk
13037,138,3,881.07,0.0,881.07,2,3,3,At Risk
13038,80,3,908.46,0.0,908.46,2,3,3,At Risk
13040,9,2,676.99,0.0,676.99,5,2,3,Hibernating / Lost
13043,273,1,516.42,44.849999999999994,471.56999999999994,1,1,2,Hibernating / Lost
13044,291,1,560.47,0.0,560.47,1,1,3,At Risk
13045,99,1,305.28000000000003,0.0,305.28000000000003,2,1,2,Hibernating / Lost
13046,31,2,629.31,0.0,629.31,4,2,3,Hibernating / Lost
13047,32,10,3237.54,158.44,3079.1,4,5,5,Champions
13048,14,4,1835.91,30.0,1805.91,4,4,4,Champions
13049,64,2,656.6800000000001,0.0,656.6800000000001,3,2,3,Hibernating / Lost
13050,15,17,5836.86,152.25,5684.61,4,5,5,Champions
13052,212,1,348.15000000000003,0.0,348.15000000000003,1,1,2,Hibernating / Lost
13055,78,3,1214.41,12.450000000000001,1201.96,2,3,4,At Risk
13058,25,3,271.40000000000003,0.0,271.40000000000003,4,3,2,Loyal Customers
13059,250,1,183.4,0.0,183.4,1,1,1,Hibernating / Lost
13060,254,1,307.53,0.0,307.53,1,1,2,Hibernating / Lost
13061,72,1,248.61,0.0,248.61,3,1,2,Hibernating / Lost
13062,191,1,346.98,0.0,346.98,1,1,2,Hibernating / Lost
13064,13,4,1119.49,0.0,1119.49,5,4,4,Champions
13065,373,1,205.86,0.0,205.86,1,1,1,Hibernating / Lost
13066,24,2,470.8,39.9,430.90000000000003,4,2,2,Hibernating / Lost
13067,82,1,115.46000000000001,0.0,115.46000000000001,2,1,1,Hibernating / Lost
13068,10,2,344.0,0.0,344.0,5,2,2,Hibernating / Lost
13069,1,24,4436.12,718.3,3717.8199999999997,5,5,5,Champions
13070,192,1,228.8,0.0,228.8,1,1,1,Hibernating / Lost
13072,267,1,177.15,0.0,177.15,1,1,1,Hibernating / Lost
13075,130,1,919.61,0.0,919.61,2,1,4,At Risk
13077,1,4,729.27,0.0,729.27,5,4,3,Loyal Customers
13078,3,26,12627.94,195.66,12432.28,5,5,5,Champions
13079,4,5,220.10000000000002,0.0,220.10000000000002,5,4,1,Loyal Customers
13080,179,1,58.08,0.0,58.08,2,1,1,Hibernating / Lost
13081,12,11,28337.38,372.9,27964.48,5,5,5,Champions
13082,126,9,3613.63,18.15,3595.48,2,5,5,At Risk
13083,4,2,303.75,0.0,303.75,5,2,2,Hibernating / Lost
13085,158,2,416.08000000000004,143.7,272.38000000000005,2,2,2,Hibernating / Lost
13089,3,97,58825.83,1439.95,57385.880000000005,5,5,5,Champions
13090,9,14,8910.82,221.43,8689.39,5,5,5,Champions
13091,28,1,345.82,26.0,319.82,4,1,2,Hibernating / Lost
13092,71,5,477.83,18.0,459.83,3,4,2,Loyal Customers
13093,276,8,7832.47,91.0,7741.47,1,5,5,At Risk
13094,21,12,1927.3200000000002,218.46,1708.8600000000001,4,5,4,Champions
13095,71,1,74.39999999999999,0.0,74.39999999999999,3,1,1,Hibernating / Lost
13097,33,10,6010.42,117.1,5893.32,4,5,5,Champions
13098,1,28,28882.44,223.56,28658.879999999997,5,5,5,Champions
13099,99,1,207.35999999999999,0.0,207.35999999999999,2,1,1,Hibernating / Lost
13101,234,1,101.19,0.0,101.19,1,1,1,Hibernating / Lost
13102,1,24,6424.09,87.8,6336.29,5,5,5,Champions
13103,40,1,243.94,0.0,243.94,3,1,2,Hibernating / Lost
13104,3,6,1098.48,0.0,1098.48,5,5,4,Champions
13106,133,1,76.5,17.0,59.5,2,1,1,Hibernating / Lost
13107,44,4,1531.6200000000001,7.550000000000001,1524.0700000000002,3,4,4,Loyal Customers
13108,373,1,350.06,0.0,350.06,1,1,2,Hibernating / Lost
13109,60,2,786.54,19.700000000000003,766.8399999999999,3,2,3,Hibernating / Lost
13110,31,7,1488.67,35.8,1452.8700000000001,4,5,4,Champions
13113,1,24,12245.960000000001,1735.96,10510.0,5,5,5,Champions
13115,12,4,2294.78,89.15,2205.63,5,4,5,Champions
13116,138,1,501.14,15.95,485.19,2,1,3,At Risk
13117,22,8,984.91,0.0,984.91,4,5,4,Champions
13118,20,5,1197.81,72.81,1125.0,4,4,4,Champions
13120,239,1,30.599999999999998,0.0,30.599999999999998,1,1,1,Hibernating / Lost
13121,269,1,283.73,29.0,254.73000000000002,1,1,2,Hibernating / Lost
13122,94,2,922.39,0.0,922.39,2,2,4,At Risk
13124,90,3,3866.33,0.0,3866.33,2,3,5,At Risk
13126,5,8,2099.64,43.349999999999994,2056.29,5,5,5,Champions
13127,78,1,259.17,0.0,259.17,2,1,2,Hibernating / Lost
13130,94,1,64.0,0.0,64.0,2,1,1,Hibernating / Lost
13131,23,3,1073.3,34.0,1039.3,4,3,4,Loyal Customers
13132,262,1,77.3,0.0,77.3,1,1,1,Hibernating / Lost
13133,274,2,109.8,0.0,109.8,1,2,1,Hibernating / Lost
13134,86,4,1793.58,52.95,1740.6299999999999,2,4,4,At Risk
13135,197,1,3096.0,0.0,3096.0,1,1,5,At Risk
13136,56,5,2607.61,62.23,2545.38,3,4,5,Loyal Customers
13137,11,8,3650.41,45.33,3605.08,5,5,5,Champions
13138,22,6,962.39,0.0,962.39,4,5,4,Champions
13139,16,7,5064.94,9.15,5055.79,4,5,5,Champions
13140,108,3,423.72,0.0,423.72,2,3,2,At Risk
13141,85,5,2388.75,2.95,2385.8,2,4,5,At Risk
13142,19,1,307.09,0.0,307.09,4,1,2,Hibernating / Lost
13144,333,1,110.95,0.0,110.95,1,1,1,Hibernating / Lost
13145,40,4,618.52,3.75,614.77,3,4,3,Loyal Customers
13146,26,1,228.91,0.0,228.91,4,1,1,Hibernating / Lost
13147,10,4,712.8000000000001,0.0,712.8000000000001,5,4,3,Loyal Customers
13148,29,12,3707.12,358.64,3348.48,4,5,5,Champions
13149,14,4,1676.06,0.0,1676.06,4,4,4,Champions
13151,296,1,1257.8700000000001,7.5,1250.3700000000001,1,1,4,At Risk
13153,6,1,486.22,0.0,486.22,5,1,3,Hibernating / Lost
13155,33,4,971.76,0.0,971.76,4,4,4,Champions
13157,49,4,1741.22,19.65,1721.57,3,4,4,Loyal Customers
13158,95,4,1201.06,0.0,1201.06,2,4,4,At Risk
13159,9,4,1437.85,58.10000000000001,1379.75,5,4,4,Champions
13160,22,1,91.8,0.0,91.8,4,1,1,Hibernating / Lost
13161,313,1,112.75,0.0,112.75,1,1,1,Hibernating / Lost
13162,122,4,1688.29,43.3,1644.99,2,4,4,At Risk
13165,46,2,1021.48,0.0,1021.48,3,2,4,Hibernating / Lost
13166,283,1,417.2,2.5,414.7,1,1,2,Hibernating / Lost
13167,19,4,791.33,0.0,791.33,4,4,3,Loyal Customers
13168,36,4,1319.19,9.05,1310.14,3,4,4,Loyal Customers
13169,64,2,712.88,0.0,712.88,3,2,3,Hibernating / Lost
13170,27,1,116.00999999999999,0.0,116.00999999999999,4,1,1,Hibernating / Lost
13171,22,3,468.41,41.6,426.81,4,3,2,Loyal Customers
13173,4,2,353.65,0.0,353.65,5,2,2,Hibernating / Lost
13174,16,3,2817.03,0.0,2817.03,4,3,5,Loyal Customers
13176,46,1,492.84,0.0,492.84,3,1,3,Hibernating / Lost
13177,65,1,282.45,0.0,282.45,3,1,2,Hibernating / Lost
13178,26,11,5725.47,0.0,5725.47,4,5,5,Champions
13182,45,1,121.18,0.0,121.18,3,1,1,Hibernating / Lost
13183,8,9,3957.78,0.0,3957.78,5,5,5,Champions
13184,15,10,1701.29,52.5,1648.79,4,5,4,Champions
13185,268,1,71.4,0.0,71.4,1,1,1,Hibernating / Lost
13186,40,3,1575.89,36.2,1539.69,3,3,4,Loyal Customers
13187,337,1,236.02,0.0,236.02,1,1,1,Hibernating / Lost
13188,11,1,114.60000000000001,0.0,114.60000000000001,5,1,1,Hibernating / Lost
13189,19,2,260.68,0.0,260.68,4,2,2,Hibernating / Lost
13192,95,2,911.94,0.0,911.94,2,2,3,At Risk
13193,61,1,117.88,0.0,117.88,3,1,1,Hibernating / Lost
13194,136,1,60.7,0.0,60.7,2,1,1,Hibernating / Lost
13196,11,4,1797.78,0.0,1797.78,5,4,4,Champions
13198,10,6,3401.2400000000002,17.15,3384.09,5,5,5,Champions
13199,4,38,9817.12,13.16,9803.960000000001,5,5,5,Champions
13200,19,4,870.09,0.0,870.09,4,4,3,Loyal Customers
13203,10,4,869.46,0.0,869.46,5,4,3,Loyal Customers
13207,15,2,250.26000000000002,0.0,250.26000000000002,4,2,2,Hibernating / Lost
13208,59,6,1223.9,18.0,1205.9,3,5,4,Loyal Customers
13209,30,8,5891.61,71.45,5820.16,4,5,5,Champions
13210,94,1,353.48,0.0,353.48,2,1,2,Hibernating / Lost
13211,10,3,1197.42,0.0,1197.42,5,3,4,Loyal Customers
13212,20,3,788.08,7.5,780.58,4,3,3,Loyal Customers
13213,57,5,1520.58,2.15,1518.4299999999998,3,4,4,Loyal Customers
13216,268,1,333.74,0.0,333.74,1,1,2,Hibernating / Lost
13217,122,3,533.98,400.36,133.62,2,3,1,At Risk
13218,127,1,62.63999999999999,0.0,62.63999999999999,2,1,1,Hibernating / Lost
13220,78,4,819.2900000000001,0.0,819.2900000000001,2,4,3,At Risk
13221,240,2,847.41,0.0,847.41,1,2,3,At Risk
13223,200,2,163.20000000000002,0.0,163.20000000000002,1,2,1,Hibernating / Lost
13224,60,2,2155.95,5.1,2150.85,3,2,5,Hibernating / Lost
13225,3,7,6463.84,380.8,6083.04,5,5,5,Champions
13226,273,1,108.21000000000001,0.0,108.21000000000001,1,1,1,Hibernating / Lost
13227,202,1,257.7,0.0,257.7,1,1,2,Hibernating / Lost
13228,81,1,358.0,0.0,358.0,2,1,2,Hibernating / Lost
13229,226,1,160.95,0.0,160.95,1,1,1,Hibernating / Lost
13230,4,14,2806.97,43.559999999999995,2763.41,5,5,5,Champions
13232,13,7,1357.6,0.0,1357.6,5,5,4,Champions
13233,74,2,605.12,0.0,605.12,2,2,3,At Risk
13235,212,1,1031.07,929.9,101.16999999999996,1,1,1,Hibernating / Lost
13236,25,2,744.85,17.58,727.27,4,2,3,Hibernating / Lost
13238,17,4,700.73,19.9,680.83,4,4,3,Loyal Customers
13239,262,1,329.56,0.0,329.56,1,1,2,Hibernating / Lost
13240,96,4,663.65,0.0,663.65,2,4,3,At Risk
13242,112,3,270.40000000000003,0.0,270.40000000000003,2,3,2,At Risk
13243,203,1,600.07,0.0,600.07,1,1,3,At Risk
13244,93,1,121.74000000000001,0.0,121.74000000000001,2,1,1,Hibernating / Lost
13245,51,1,430.5,0.0,430.5,3,1,2,Hibernating / Lost
13246,18,6,1987.3,65.2,1922.1,4,5,4,Champions
13247,18,4,501.12,0.0,501.12,4,4,3,Loyal Customers
13248,125,2,465.68,0.0,465.68,2,2,2,Hibernating / Lost
13249,92,3,711.41,0.0,711.41,2,3,3,At Risk
13253,157,2,1030.4,0.0,1030.4,2,2,4,At Risk
13255,9,2,399.51,8.850000000000001,390.65999999999997,5,2,2,Hibernating / Lost
13258,12,3,698.58,0.0,698.58,5,3,3,Loyal Customers
13259,62,1,292.32,0.0,292.32,3,1,2,Hibernating / Lost
13260,61,1,557.62,0.0,557.62,3,1,3,Hibernating / Lost
13261,269,2,944.1,0.0,944.1,1,2,4,At Risk
13262,263,1,200.29,0.0,200.29,1,1,1,Hibernating / Lost
13263,1,35,7454.07,0.0,7454.07,5,5,5,Champions
13265,53,5,2107.66,0.0,2107.66,3,4,5,Loyal Customers
13266,11,12,3834.2599999999998,116.59,3717.6699999999996,5,5,5,Champions
13267,3,19,4521.49,117.05000000000001,4404.44,5,5,5,Champions
13268,18,11,3214.69,47.050000000000004,3167.64,4,5,5,Champions
13269,1,15,5346.2300000000005,30.31,5315.92,5,5,5,Champions
13270,366,1,590.0,0.0,590.0,1,1,3,At Risk
13271,37,1,217.38,39.12,178.26,3,1,1,Hibernating / Lost
13272,31,2,276.56,0.0,276.56,4,2,2,Hibernating / Lost
13273,113,1,138.98,0.0,138.98,2,1,1,Hibernating / Lost
13276,64,2,590.9300000000001,0.0,590.9300000000001,3,2,3,Hibernating / Lost
13277,16,4,258.4,0.0,258.4,4,4,2,Loyal Customers
13278,41,1,542.73,0.0,542.73,3,1,3,Hibernating / Lost
13279,78,1,137.75,11.45,126.3,2,1,1,Hibernating / Lost
13280,122,3,814.86,0.0,814.86,2,3,3,At Risk
13282,18,3,1132.14,84.3,1047.8400000000001,4,3,4,Loyal Customers
13283,60,2,93.66,0.0,93.66,3,2,1,Hibernating / Lost
13284,331,1,201.19,5.04,196.15,1,1,1,Hibernating / Lost
13285,23,4,2709.12,0.0,2709.12,4,4,5,Champions
13291,156,1,361.11,0.0,361.11,2,1,2,Hibernating / Lost
13292,39,2,578.9399999999999,0.0,578.9399999999999,3,2,3,Hibernating / Lost
13294,190,2,873.74,0.0,873.74,1,2,3,At Risk
13295,360,1,201.20000000000002,3.25,197.95000000000002,1,1,1,Hibernating / Lost
13296,137,1,87.4,0.0,87.4,2,1,1,Hibernating / Lost
13297,8,4,2089.85,0.0,2089.85,5,4,5,Champions
13298,1,1,360.0,0.0,360.0,5,1,2,Hibernating / Lost
13299,268,1,142.5,0.0,142.5,1,1,1,Hibernating / Lost
13300,169,1,371.89,6.6,365.28999999999996,2,1,2,Hibernating / Lost
13301,104,4,618.09,0.0,618.09,2,4,3,At Risk
13302,155,1,63.75,0.0,63.75,2,1,1,Hibernating / Lost
13304,351,1,300.42,0.0,300.42,1,1,2,Hibernating / Lost
13305,4,10,2000.86,0.0,2000.86,5,5,4,Champions
13307,120,1,15.0,0.0,15.0,2,1,1,Hibernating / Lost
13308,23,3,1385.51,17.9,1367.61,4,3,4,Loyal Customers
13309,7,5,1456.79,0.0,1456.79,5,4,4,Champions
13310,28,3,1132.03,48.400000000000006,1083.6299999999999,4,3,4,Loyal Customers
13311,4,2,598.57,0.0,598.57,5,2,3,Hibernating / Lost
13313,22,5,1555.32,0.0,1555.32,4,4,4,Champions
13314,2,3,775.94,197.28,578.6600000000001,5,3,3,Loyal Customers
13316,37,4,5977.7300000000005,162.24,5815.490000000001,3,4,5,Loyal Customers
13317,66,6,2273.68,133.61,2140.0699999999997,3,5,5,Loyal Customers
13318,1,3,640.76,0.0,640.76,5,3,3,Loyal Customers
13319,5,26,10845.550000000001,181.21,10664.340000000002,5,5,5,Champions
13320,78,4,1548.7,57.0,1491.7,2,4,4,At Risk
13321,72,2,567.36,0.0,567.36,3,2,3,Hibernating / Lost
13322,17,1,199.48000000000002,0.0,199.48000000000002,4,1,1,Hibernating / Lost
13323,3,5,787.85,0.0,787.85,5,4,3,Loyal Customers
13324,36,10,7121.95,49.14999999999999,7072.8,3,5,5,Loyal Customers
13325,82,1,675.3,0.0,675.3,2,1,3,At Risk
13327,39,8,3627.77,10.2,3617.57,3,5,5,Loyal Customers
13328,316,1,1308.48,0.0,1308.48,1,1,4,At Risk
13329,32,2,789.0,48.60000000000001,740.4,4,2,3,Hibernating / Lost
13330,93,3,1140.93,0.0,1140.93,2,3,4,At Risk
13332,14,1,350.9,0.0,350.9,4,1,2,Hibernating / Lost
13334,82,3,3536.82,0.0,3536.82,2,3,5,At Risk
13336,77,1,795.12,0.0,795.12,2,1,3,At Risk
13338,158,1,487.02,55.2,431.82,2,1,2,Hibernating / Lost
13339,201,1,860.12,0.0,860.12,1,1,3,At Risk
13340,45,7,10736.48,0.0,10736.48,3,5,5,Loyal Customers
13341,261,1,775.85,0.0,775.85,1,1,3,At Risk
13343,178,1,353.43,49.5,303.93,2,1,2,Hibernating / Lost
13344,68,3,2543.72,0.0,2543.72,3,3,5,Loyal Customers
13345,288,1,389.5,11.899999999999999,377.6,1,1,2,Hibernating / Lost
13347,70,1,341.36,0.0,341.36,3,1,2,Hibernating / Lost
13348,64,1,233.76,0.0,233.76,3,1,1,Hibernating / Lost
13349,11,1,247.32,0.0,247.32,5,1,2,Hibernating / Lost
13350,16,2,979.12,68.4,910.72,4,2,3,Hibernating / Lost
13351,66,1,373.94,0.0,373.94,3,1,2,Hibernating / Lost
13352,60,1,397.97999999999996,8.7,389.28,3,1,2,Hibernating / Lost
13354,71,1,743.53,0.0,743.53,3,1,3,Hibernating / Lost
13355,122,1,674.7,0.0,674.7,2,1,3,At Risk
13356,80,1,768.24,0.0,768.24,2,1,3,At Risk
13357,257,1,609.95,0.0,609.95,1,1,3,At Risk
13358,269,1,439.03,0.0,439.03,1,1,2,Hibernating / Lost
13359,64,1,439.56,8.3,431.26,3,1,2,Hibernating / Lost
13362,9,4,3090.7400000000002,5.25,3085.4900000000002,5,4,5,Champions
13363,18,2,992.5,0.0,992.5,4,2,4,Hibernating / Lost
13364,71,1,134.95999999999998,134.95999999999998,0.0,3,1,1,Hibernating / Lost
13365,34,2,2225.37,34.150000000000006,2191.22,3,2,5,Hibernating / Lost
13366,50,1,56.160000000000004,0.0,56.160000000000004,3,1,1,Hibernating / Lost
13368,257,2,623.4,0.0,623.4,1,2,3,At Risk
13369,366,1,308.28000000000003,44.53,263.75,1,1,2,Hibernating / Lost
13370,372,1,754.87,33.55,721.32,1,1,3,At Risk
13372,90,1,378.64,0.0,378.64,2,1,2,Hibernating / Lost
13373,61,3,3312.25,0.0,3312.25,3,3,5,Loyal Customers
13375,89,1,778.65,5.75,772.9,2,1,3,At Risk
13376,99,3,1019.76,0.0,1019.76,2,3,4,At Risk
13379,26,3,572.56,0.0,572.56,4,3,3,Loyal Customers
13381,32,6,3639.31,12.5,3626.81,4,5,5,Champions
13382,281,1,222.99,0.0,222.99,1,1,1,Hibernating / Lost
13384,31,7,4151.93,29.65,4122.280000000001,4,5,5,Champions
13385,330,1,534.57,0.0,534.57,1,1,3,At Risk
13388,131,2,677.1,49.95,627.15,2,2,3,At Risk
13389,11,3,797.96,0.0,797.96,5,3,3,Loyal Customers
13390,75,1,544.08,0.0,544.08,2,1,3,At Risk
13391,204,1,59.8,0.0,59.8,1,1,1,Hibernating / Lost
13394,2,8,2520.02,207.22,2312.8,5,5,5,Champions
13395,185,1,307.72,0.0,307.72,1,1,2,Hibernating / Lost
13396,29,2,1360.99,35.7,1325.29,4,2,4,Hibernating / Lost
13397,73,5,1544.13,4.95,1539.18,2,4,4,At Risk
13398,192,1,457.34,0.0,457.34,1,1,2,Hibernating / Lost
13402,127,2,621.23,0.0,621.23,2,2,3,At Risk
13403,18,1,75.0,0.0,75.0,4,1,1,Hibernating / Lost
13404,1,2,252.49,0.0,252.49,5,2,2,Hibernating / Lost
13405,74,3,572.451,0.0,572.451,2,3,3,At Risk
13408,2,62,28117.04,629.63,27487.41,5,5,5,Champions
13410,24,5,1003.06,14.15,988.91,4,4,4,Champions
13411,107,1,213.55,0.0,213.55,2,1,1,Hibernating / Lost
13414,134,3,1390.5,0.0,1390.5,2,3,4,At Risk
13416,44,2,712.5,0.0,712.5,3,2,3,Hibernating / Lost
13417,5,2,640.83,0.0,640.83,5,2,3,Hibernating / Lost
13418,12,18,6127.43,281.98999999999995,5845.4400000000005,5,5,5,Champions
